1,25,481
2,22,482
3,25,484
4,25,486
5,25,486
6,25,486
7,25,486
8,22,487
9,22,487
10,25,489
11,22,491
12,25,492
13,25,492
14,25,493
15,25,494
16,25,495
17,25,495
18,25,495
19,25,495
20,25,495
21,25,496
22,25,497
23,25,497
24,25,498
25,22,498
26,22,499
27,25,499
28,25,500
29,22,500
30,25,500
31,25,501
32,22,501
33,25,501
34,22,503
35,25,503
36,22,503
37,22,504
38,22,505
39,25,505
40,23,506
41,25,506
42,25,506
43,25,506
44,25,508
45,22,508
46,25,508
47,25,508
48,25,509
49,25,509
50,25,510
51,21,510
52,25,511
53,25,511
54,22,511
55,25,512
56,25,512
57,21,512
58,25,513
59,25,513
60,25,514
61,25,514
62,22,514
63,25,515
64,25,515
65,22,516
66,23,516
67,23,516
68,25,518
69,22,516
70,25,519
71,23,517
72,25,520
73,25,520
74,21,518
75,22,518
76,22,518
77,25,520
78,25,521
79,25,521
80,22,519
81,25,522
82,25,523
83,25,523
84,22,521
85,22,521
86,25,523
87,22,521
88,25,524
89,25,524
90,21,522
91,22,524.5
92,25,525
93,25,525
94,25,526
95,21,524
96,25,526
97,21,524
98,21,524
99,21,524
100,25,528
101,24,525
102,21,526
103,25,528
104,21,526
105,21,526
106,25,529
107,23,526
108,22,526
109,21,527
110,23,527
111,23,527
112,23,527
113,24,527
114,23,527
115,23,528
116,25,528
117,25,530
118,24,528
119,24,528
120,23,528
121,25,531
122,23,529
123,22,529
124,22,529
125,23,529
126,24,529
127,25,530
128,25,531
129,25,532
130,22,530
131,24,530
132,21,531
133,23,531
134,25,533
135,25,533
136,22,532
137,22,532.5
138,25,534
139,22,534.5
140,25,534
141,22,534.5
142,25,534
143,25,535
144,22,535.5
145,25,536
146,25,536
147,25,536
148,25,537
149,25,537
150,25,539
151,22,538.0
152,24,535
153,24,535
154,24,536
155,25,539
156,24,536
157,16,536
158,21,536
159,21,536
160,25,541
161,21,538.5
162,21,538.5
163,22,539.5
164,21,538.5
165,23,540.5
166,21,538
167,24,539.5
168,21,538.5
169,25,541
170,25,542
171,23,540.5
172,23,540.5
173,25,542
174,24,540.5
175,24,541.5
176,22,542.5
177,24,541.5
178,25,542
179,25,543
180,25,543
181,23,540
182,21,540
183,21,540
184,25,544
185,25,545
186,22,543.5
187,25,545
188,22,543.5
189,23,541
190,24,543.5
191,21,544.5
192,23,541
193,23,541
194,24,544.5
195,23,542
196,25,547
197,22,545.5
198,22,546.0
199,20,542
200,25,547
201,23,544.5
202,23,544.5
203,25,547
204,25,548
205,25,548
206,22,547.0
207,22,547.0
208,22,548.0
209,24,549.5
210,25,549
211,9,543
212,25,550
213,25,550
214,15,544
215,25,551
216,25,552
217,8,544
218,24,550.5
219,21,552.0
220,22,551.5
221,7,545
222,17,545
223,15,545
224,18,546
225,18,546
226,24,551.5
227,18,546
228,11,546
229,21,552.0
230,25,553
231,21,552.0
232,6,546
233,24,551.5
234,22,553.0
235,25,554
236,21,552.0
237,21,552.5
238,24,553.0
239,21,552.5
240,25,554
241,8,548
242,8,548
243,21,552.5
244,25,554
245,25,554
246,21,553.5
247,25,554
248,23,553.0
249,25,555
250,25,555
251,24,554.0
252,22,555.0
253,17,549
254,24,555.0
255,23,554.0
256,18,550
257,25,556
258,24,555.0
259,23,554.0
260,21,554.5
261,6,550
262,23,554.5
263,22,556.0
264,13,550
265,24,556.0
266,21,557.0
267,9,550
268,25,558
269,23,554.5
270,13,550
271,1,551
272,25,558
273,23,555.5
274,25,558
275,22,557.0
276,12,551
277,25,559
278,25,559
279,22,558.5
280,24,558.0
281,23,557.0
282,10,552
283,23,557.0
284,23,557.5
285,15,552
286,11,552
287,8,552
288,6,552
289,22,559.0
290,15,552
291,10,552
292,23,557.5
293,8,553
294,22,559.5
295,25,561
296,22,559.5
297,25,561
298,25,561
299,11,553
300,25,561
301,7,553
302,11,553
303,1,553
304,12,553
305,9,553
306,15,554
307,22,560.5
308,11,554
309,6,554
310,3,554
311,7,554
312,1,554
313,13,554
314,13,554
315,4,554
316,16,554
317,1,554
318,3,554
319,9,554
320,12,554
321,16,554
322,3,554
323,10,554
324,5,554
325,2,554
326,3,554
327,5,554
328,16,555
329,16,555
330,10,555
331,25,563
332,25,563
333,16,555
334,3,555
335,4,555
336,6,555
337,25,564
338,17,555
339,24,563.0
340,22,564.0
341,17,556
342,12,556
343,10,556
344,17,556
345,25,565
346,25,565
347,1,556
348,18,556
349,14,556
350,25,565
351,2,556
352,14,556
353,4,556
354,24,564.0
355,9,556
356,5,557
357,25,565
358,14,557
359,14,557
360,25,566
361,25,566
